id,date,version,value
481,2009-03-12 19:14:39,less fit and older,94.82242398572282
482,2009-03-30 13:32:26,less fit and older,50.83322568045598
483,2009-03-08 23:30:13,less fit and older,60.617730387563284
484,2009-03-01 22:22:49,less fit and older,50.18029025900182
485,2009-03-22 13:05:01,young fit runners,72.23625416334707
486,2009-03-24 08:54:19,young fit runners,52.78854408766097
487,2009-03-05 09:02:02,young fit runners,97.84409492716759
488,2009-03-26 02:08:31,less fit and older,48.730995050000416
489,2009-03-24 05:47:25,less fit and older,10.108904534041462
490,2009-03-04 13:12:39,young fit runners,53.862709971322
491,2009-03-08 09:12:39,young fit runners,5.580165632586887
492,2009-03-05 04:23:01,young fit runners,51.32606032196488
493,2009-03-22 13:54:04,young fit runners,76.38451510554523
494,2009-03-16 03:09:19,young fit runners,67.99083015418736
495,2009-03-30 07:01:59,less fit and older,71.52185669001196
496,2009-03-20 20:00:01,less fit and older,69.84255283626534
497,2009-03-08 10:51:05,young fit runners,39.3901863362907
498,2009-03-22 11:55:27,young fit runners,78.1131901408659
499,2009-03-20 13:42:36,less fit and older,37.00094411243231
500,2009-03-28 18:42:43,young fit runners,8.3901814816159
501,2009-03-31 15:33:17,less fit and older,58.77019692297021
502,2009-03-22 06:25:51,young fit runners,94.00759334341853
503,2009-03-04 15:51:17,less fit and older,33.820562034089164
504,2009-03-01 12:39:06,less fit and older,68.79069596375896
505,2009-03-08 16:19:24,less fit and older,8.987322146037757
506,2009-03-13 15:41:39,less fit and older,24.580742241803712
507,2009-03-19 11:39:52,young fit runners,88.80502258063154
508,2009-03-07 12:49:03,less fit and older,34.06820646749512
509,2009-03-05 22:41:34,less fit and older,28.196753375490204
510,2009-03-02 20:02:07,young fit runners,60.03829358238701
511,2009-03-23 23:48:25,less fit and older,74.35364206276539
512,2009-03-10 11:23:59,young fit runners,99.92353902720964
513,2009-03-05 06:59:29,less fit and older,31.673579015498653
514,2009-03-12 18:30:25,less fit and older,63.277456179520705
515,2009-03-15 17:21:56,less fit and older,78.62235520770835
516,2009-03-19 23:15:04,young fit runners,46.01761600080857
517,2009-03-17 02:02:59,less fit and older,31.511138235052528
518,2009-03-27 17:59:45,young fit runners,61.14245446126131
519,2009-03-21 05:51:23,less fit and older,72.63107611086733
520,2009-03-10 23:02:24,less fit and older,79.366343157863
521,2009-03-13 06:09:34,young fit runners,58.118282115877776
522,2009-03-12 16:18:59,less fit and older,99.24379755659386
523,2009-03-01 18:31:44,less fit and older,18.13533083192491
524,2009-03-27 02:49:55,young fit runners,24.121466854757013
525,2009-03-08 00:34:05,young fit runners,72.73356311666555
526,2009-03-31 21:32:06,less fit and older,75.77110931522071
527,2009-03-27 08:09:37,less fit and older,50.100148035392024
528,2009-03-07 11:13:12,young fit runners,6.303261871736721
529,2009-03-26 14:41:00,young fit runners,59.13910869121833
530,2009-03-12 13:02:22,young fit runners,97.26370790840298
531,2009-03-05 22:06:26,young fit runners,24.520827984797833
532,2009-03-24 01:48:04,young fit runners,18.182903795452354
533,2009-03-17 06:40:22,young fit runners,73.841512015094
534,2009-03-04 18:53:27,young fit runners,54.63369479508038
535,2009-03-07 05:39:39,young fit runners,56.41033015305802
536,2009-03-12 22:10:30,young fit runners,70.76391023735756
537,2009-03-03 03:44:24,less fit and older,30.762318991547723
538,2009-03-26 16:59:56,young fit runners,92.8974415099324
539,2009-03-15 15:21:35,less fit and older,29.945154694793395
540,2009-03-26 18:23:36,less fit and older,97.35552934201233
541,2009-03-18 03:51:11,less fit and older,63.38785069490827
542,2009-03-02 16:59:05,young fit runners,50.062997012522345
543,2009-03-24 05:51:49,less fit and older,60.25984299303132
544,2009-03-23 14:50:23,less fit and older,39.21151617215518
545,2009-03-03 13:12:38,less fit and older,88.06319989777981
546,2009-03-01 06:05:28,young fit runners,46.04434863563779
547,2009-03-23 00:04:54,young fit runners,84.29634095766751
548,2009-03-31 00:15:02,young fit runners,92.13271154847997
549,2009-03-01 07:14:33,less fit and older,57.462062258187885
550,2009-03-01 01:42:57,less fit and older,59.27847503655993
551,2009-03-05 10:17:40,young fit runners,60.246394514110015
552,2009-03-06 07:32:28,less fit and older,21.336041437182708
553,2009-03-27 23:13:54,young fit runners,6.175926943453048
554,2009-03-07 00:19:39,less fit and older,10.357663728485623
555,2009-03-21 15:43:26,young fit runners,31.05850367879762
556,2009-03-02 08:52:58,young fit runners,56.65959283014932
557,2009-03-04 16:20:20,less fit and older,97.41234000297806
558,2009-03-05 04:39:53,less fit and older,23.35196803800962
559,2009-03-26 02:30:08,less fit and older,56.158485544194825
560,2009-03-30 14:12:04,young fit runners,35.72000792279283
561,2009-03-26 07:13:27,young fit runners,11.882466312307383
562,2009-03-30 20:19:22,less fit and older,53.364581934974375
563,2009-03-03 10:02:48,less fit and older,90.0358195071124
564,2009-03-04 00:45:56,less fit and older,78.69685418869821
565,2009-03-06 20:48:36,young fit runners,30.91975760577349
566,2009-03-25 17:36:21,less fit and older,86.90368092031188
567,2009-03-07 05:10:39,less fit and older,20.13253104140619
568,2009-03-25 00:15:27,less fit and older,32.27136163460032
569,2009-03-29 16:09:53,young fit runners,57.61024982337627
570,2009-03-17 02:06:27,young fit runners,91.13588966974751
571,2009-03-16 06:14:20,less fit and older,11.840543440103291
572,2009-03-22 03:59:55,less fit and older,30.98174442469517
573,2009-03-07 22:54:08,young fit runners,35.07600716022154
574,2009-03-09 20:33:32,less fit and older,26.64231105418796
575,2009-03-28 09:57:43,less fit and older,41.84006528478407
576,2009-03-13 15:11:48,less fit and older,23.107469088644585
577,2009-03-30 18:21:11,young fit runners,57.71059730658629
578,2009-03-04 22:27:41,less fit and older,78.51870606452286
579,2009-03-26 00:15:34,young fit runners,92.67987256872743
580,2009-03-15 06:16:18,young fit runners,5.907154517498525
581,2009-03-16 19:25:44,less fit and older,3.642161155246848
582,2009-03-02 15:03:18,young fit runners,5.153588641128759
583,2009-03-12 12:53:58,less fit and older,3.3064444126887804
584,2009-03-07 11:44:56,less fit and older,81.63738828481421
585,2009-03-14 20:14:32,less fit and older,7.694698544229817
586,2009-03-31 15:42:17,less fit and older,89.4172032322933
587,2009-03-03 02:45:23,less fit and older,65.25924993526286
588,2009-03-02 20:33:49,young fit runners,5.7896468718815814
589,2009-03-20 06:41:15,less fit and older,38.93618170678301
590,2009-03-24 12:41:01,young fit runners,30.57947072123788
591,2009-03-23 20:26:58,young fit runners,61.61251829181181
592,2009-03-13 06:46:35,young fit runners,44.20833608376895
593,2009-03-01 22:22:27,less fit and older,47.44220264041393
594,2009-03-05 23:28:46,less fit and older,11.550429706897368
595,2009-03-14 07:06:45,young fit runners,27.165136699071258
596,2009-03-03 03:23:52,young fit runners,85.1485419113153
597,2009-03-03 05:21:54,young fit runners,58.0829113089309
598,2009-03-05 21:19:59,young fit runners,44.76109507626437
599,2009-03-23 20:44:50,less fit and older,42.063398782089955
600,2009-03-05 06:17:19,less fit and older,40.05814624330392
601,2009-03-10 20:00:41,young fit runners,83.43765827022284
602,2009-03-12 19:28:57,less fit and older,1.0273832231775692
603,2009-03-01 00:03:19,young fit runners,58.86113737436999
604,2009-03-08 15:19:55,less fit and older,72.0552800433032
605,2009-03-02 03:31:49,young fit runners,99.1617618768328
606,2009-03-26 10:33:12,young fit runners,31.502941674889907
607,2009-03-05 22:27:41,young fit runners,6.07830333400824
608,2009-03-02 17:46:18,less fit and older,83.20357831763408
609,2009-03-02 14:41:09,young fit runners,61.769691321250384
610,2009-03-06 17:24:25,young fit runners,70.62548077045355
611,2009-03-24 05:13:09,young fit runners,62.74776837656566
612,2009-03-28 07:42:02,less fit and older,0.743484773647729
613,2009-03-27 11:49:06,young fit runners,75.27109884332448
614,2009-03-20 16:15:08,young fit runners,82.72623228083661
615,2009-03-27 00:55:18,less fit and older,83.21893410525742
616,2009-03-03 14:55:32,less fit and older,78.65988884523453
617,2009-03-18 10:21:10,young fit runners,20.707129614574725
618,2009-03-04 15:30:01,young fit runners,49.315811067025535
619,2009-03-06 13:25:18,young fit runners,41.1380562054857
620,2009-03-06 21:40:42,less fit and older,53.49387638127695
621,2009-03-05 03:32:19,young fit runners,3.2832375090816823
622,2009-03-29 21:20:40,less fit and older,15.674903913940241
623,2009-03-24 15:43:07,less fit and older,47.40640465485083
624,2009-03-28 12:22:32,young fit runners,87.16618678799747
625,2009-03-18 05:01:09,young fit runners,13.77933369485682
626,2009-03-18 03:29:42,less fit and older,69.3953909657245
627,2009-03-18 09:27:18,less fit and older,58.963132473371694
628,2009-03-26 18:25:39,less fit and older,82.9251837082493
629,2009-03-15 09:15:47,young fit runners,76.01740209772085
630,2009-03-27 06:57:59,young fit runners,92.44905279862002
631,2009-03-18 09:55:59,less fit and older,0.017694028987025323
632,2009-03-07 19:44:18,less fit and older,16.962354072588038
633,2009-03-04 22:09:32,young fit runners,41.90637461767466
634,2009-03-30 04:33:39,less fit and older,93.14845017620436
635,2009-03-08 21:28:32,young fit runners,81.80455777313853
636,2009-03-23 08:29:40,less fit and older,36.48357787003772
637,2009-03-27 22:41:12,young fit runners,46.36102109119423
638,2009-03-31 10:40:46,less fit and older,85.22903072288513
639,2009-03-24 06:25:11,less fit and older,4.964911203595978
640,2009-03-02 16:07:11,young fit runners,55.57733526704951
641,2009-03-02 18:51:34,less fit and older,19.816280562900324
642,2009-03-26 02:30:13,young fit runners,96.92416745992817
643,2009-03-29 03:40:58,young fit runners,62.44615495733961
644,2009-03-18 19:55:05,young fit runners,70.11259340508713
645,2009-03-25 02:05:49,less fit and older,73.82458074148516
646,2009-03-25 22:14:09,young fit runners,38.36373077015115
647,2009-03-25 07:08:28,young fit runners,98.95032397891057
648,2009-03-08 03:27:53,young fit runners,20.93594582005076
649,2009-03-28 14:18:30,young fit runners,45.423597386092766
650,2009-03-15 12:58:12,young fit runners,20.391801200700364
651,2009-03-05 01:56:38,young fit runners,98.84790769580476
652,2009-03-19 09:06:43,less fit and older,43.31341294676584
653,2009-03-16 04:14:41,young fit runners,41.04720387862124
654,2009-03-03 18:32:30,young fit runners,21.690978390281977
655,2009-03-24 06:43:06,young fit runners,92.41772923581509
656,2009-03-29 07:58:28,less fit and older,32.3255098791137
657,2009-03-23 15:53:12,less fit and older,11.383112918791472
658,2009-03-18 02:19:13,less fit and older,46.107586635771725
659,2009-03-08 03:55:42,less fit and older,43.583600203601236
660,2009-03-26 20:41:26,young fit runners,40.162623081977486
661,2009-03-23 20:39:24,less fit and older,26.346612264706682
662,2009-03-14 22:12:31,less fit and older,2.0090680515597925
663,2009-03-19 18:58:48,less fit and older,11.771117903405804
664,2009-03-11 17:02:14,young fit runners,74.7565279858232
665,2009-03-30 23:58:09,less fit and older,11.977750823903289
666,2009-03-18 23:35:51,less fit and older,40.73812784401474
667,2009-03-05 05:39:46,young fit runners,37.15794188976206
668,2009-03-24 08:24:44,less fit and older,71.47608308698426
669,2009-03-07 12:57:18,young fit runners,85.4415623155949
670,2009-03-10 06:41:15,less fit and older,48.62280320150845
671,2009-03-29 20:36:48,less fit and older,31.4430968804304
672,2009-03-20 04:19:14,young fit runners,17.60809039260667
673,2009-03-21 12:39:56,less fit and older,97.98357736576946
674,2009-03-20 08:27:17,young fit runners,63.26473602523727
675,2009-03-12 09:22:23,less fit and older,82.9079658827566
676,2009-03-26 13:48:24,less fit and older,76.60329545532102
677,2009-03-22 20:03:37,young fit runners,58.18113601389277
678,2009-03-23 07:35:33,young fit runners,81.80341224876531
679,2009-03-16 17:57:52,young fit runners,74.28726730561287
680,2009-03-21 17:51:50,less fit and older,66.28425567718934
681,2009-03-05 21:13:46,young fit runners,90.83323043632893
682,2009-03-18 12:33:59,young fit runners,32.867672499263925
683,2009-03-08 06:23:55,young fit runners,59.393618639862424
684,2009-03-03 20:15:09,less fit and older,16.007359817327462
685,2009-03-02 03:18:16,less fit and older,65.63520807428254
686,2009-03-29 02:51:35,less fit and older,96.63912477273684
687,2009-03-16 12:33:28,young fit runners,7.433016767253564
688,2009-03-01 15:45:19,less fit and older,5.684765000925118
689,2009-03-27 12:15:49,young fit runners,40.07957289505381
690,2009-03-28 11:26:19,young fit runners,92.68265064652171
691,2009-03-31 21:12:47,less fit and older,79.75418993410266
692,2009-03-06 22:02:45,young fit runners,76.34702728055586
693,2009-03-07 05:55:12,less fit and older,58.43610245947831
694,2009-03-11 02:17:51,young fit runners,3.683339827998522
695,2009-03-26 07:49:34,less fit and older,8.312038022034141
696,2009-03-03 09:06:44,less fit and older,45.08812750734097
697,2009-03-14 13:31:24,less fit and older,15.65054309439413
698,2009-03-25 07:00:33,young fit runners,48.67973190260203
699,2009-03-26 20:28:50,less fit and older,93.07755670935262
700,2009-03-10 13:08:24,young fit runners,15.724633199528238
701,2009-03-12 14:00:02,young fit runners,99.05947011659818
702,2009-03-26 00:07:45,less fit and older,66.27297663631073
703,2009-03-02 04:06:51,young fit runners,15.44982228230335
704,2009-03-12 08:03:21,less fit and older,88.80525236632593
705,2009-03-10 18:28:49,less fit and older,82.34943412377235
706,2009-03-04 23:05:04,less fit and older,33.63865042624915
707,2009-03-17 00:39:46,young fit runners,51.43770973665526
708,2009-03-15 02:22:59,young fit runners,11.460757849344361
709,2009-03-24 05:12:45,less fit and older,57.39740311434276
710,2009-03-09 19:22:26,young fit runners,15.265096495936481
711,2009-03-09 01:37:07,young fit runners,15.978584414041618
712,2009-03-07 00:44:00,young fit runners,24.611209051897443
713,2009-03-08 03:02:39,young fit runners,1.6966839501306175
714,2009-03-16 03:02:21,young fit runners,47.23667046092525
715,2009-03-16 17:19:46,less fit and older,51.68916208226976
716,2009-03-19 23:54:18,young fit runners,90.51649828158219
717,2009-03-28 22:45:27,young fit runners,89.37756431639485
718,2009-03-31 01:39:07,less fit and older,21.987694402322276
719,2009-03-30 10:53:44,less fit and older,92.3290656523611
720,2009-03-23 23:35:50,young fit runners,96.85122791668051
721,2009-03-20 23:36:44,young fit runners,33.66088415108859
722,2009-03-17 15:05:22,young fit runners,22.671634403933872
723,2009-03-02 07:08:21,young fit runners,62.92992394426381
724,2009-03-27 04:54:09,young fit runners,6.844574255705027
725,2009-03-11 06:20:02,young fit runners,87.05183769291116
726,2009-03-12 19:47:52,young fit runners,57.61440931653992
727,2009-03-18 05:36:01,less fit and older,4.159640036096879
728,2009-03-18 03:08:19,less fit and older,56.53688473268337
729,2009-03-15 21:55:52,young fit runners,60.692058094973156
730,2009-03-24 09:44:07,less fit and older,90.18698257960918
731,2009-03-06 09:14:01,young fit runners,8.555485647263128
732,2009-03-01 11:35:50,young fit runners,29.838656828778387
733,2009-03-13 05:34:46,young fit runners,40.32020110649638
734,2009-03-14 02:20:14,less fit and older,72.53223219190524
735,2009-03-09 10:35:38,less fit and older,25.009106767374867
736,2009-03-09 22:00:50,less fit and older,38.05865321860329
737,2009-03-08 18:02:07,less fit and older,48.27566646764826
738,2009-03-18 04:19:39,less fit and older,29.976346888117188
739,2009-03-24 10:32:37,less fit and older,59.968627060632194
740,2009-03-03 02:41:53,less fit and older,11.587018710056007
741,2009-03-15 10:31:29,less fit and older,62.21220954777179
742,2009-03-16 00:05:25,young fit runners,9.796780136348149
743,2009-03-17 15:24:41,less fit and older,5.456213156576062
744,2009-03-20 19:47:25,less fit and older,88.20271263525585
745,2009-03-21 23:48:31,young fit runners,86.36431012651772
746,2009-03-09 00:36:28,young fit runners,83.46007630631142
747,2009-03-29 21:58:26,less fit and older,31.93352324150679
748,2009-03-18 20:40:37,young fit runners,48.04063498040348
749,2009-03-11 08:18:10,young fit runners,10.095857860071645
750,2009-03-17 02:21:48,young fit runners,88.0038136481749
751,2009-03-30 21:38:08,young fit runners,5.981761614385938
752,2009-03-07 02:17:49,less fit and older,89.87229041086324
753,2009-03-15 01:38:52,young fit runners,4.732344498119434
754,2009-03-20 16:27:08,young fit runners,88.72472010144273
755,2009-03-18 06:57:43,young fit runners,43.437874050609814
756,2009-03-30 12:07:51,less fit and older,35.59157269756913
757,2009-03-29 18:14:34,less fit and older,62.498205697071995
758,2009-03-01 20:08:50,less fit and older,77.4577189755713
759,2009-03-21 19:20:59,less fit and older,88.61335835214554
760,2009-03-09 03:32:00,less fit and older,83.74124211886102
761,2009-03-10 04:45:04,less fit and older,78.6255770027043
762,2009-03-07 06:56:37,young fit runners,14.89945812285135
763,2009-03-01 23:46:30,young fit runners,14.3343657055498
764,2009-03-06 03:19:28,less fit and older,99.39192107811759
765,2009-03-22 15:32:40,young fit runners,60.333005498106154
766,2009-03-20 18:26:53,less fit and older,55.73566214017741
767,2009-03-17 02:03:19,less fit and older,94.89778257222437
768,2009-03-27 21:46:49,less fit and older,35.78472096966032
769,2009-03-10 10:05:28,less fit and older,23.001678739051577
770,2009-03-03 15:07:49,young fit runners,18.492838747527806
771,2009-03-10 15:07:59,young fit runners,82.75926151212943
772,2009-03-19 08:52:09,young fit runners,75.55661593494197
773,2009-03-14 15:12:42,less fit and older,40.861497973188236
774,2009-03-07 04:32:32,less fit and older,73.9526401642396
775,2009-03-26 08:38:37,less fit and older,30.440473232376764
776,2009-03-10 08:54:06,less fit and older,0.9946240853009991
777,2009-03-17 01:58:16,young fit runners,70.5188949123465
778,2009-03-11 06:05:40,less fit and older,38.570187949110355
779,2009-03-04 02:26:31,less fit and older,4.562046485046956
780,2009-03-29 19:00:42,less fit and older,37.800053226029775
781,2009-03-27 01:29:52,young fit runners,95.95375184980591
782,2009-03-07 10:56:24,young fit runners,61.276645157179864
783,2009-03-09 00:56:59,less fit and older,34.29642089547519
784,2009-03-07 09:06:36,young fit runners,15.008767131146827
785,2009-03-18 21:39:28,less fit and older,99.71082620239461
786,2009-03-13 12:17:24,young fit runners,13.216645328379606
787,2009-03-21 09:48:01,young fit runners,12.037531318995276
788,2009-03-23 12:02:37,less fit and older,26.317921417950874
789,2009-03-10 09:50:35,young fit runners,87.07492312351917
790,2009-03-24 10:14:03,less fit and older,75.85105903145683
791,2009-03-14 19:01:01,young fit runners,72.1889999514482
792,2009-03-31 09:56:58,less fit and older,65.63253599767525
793,2009-03-13 12:42:14,young fit runners,67.73803971426923
794,2009-03-18 02:59:11,less fit and older,49.72095147136183
795,2009-03-21 11:52:59,young fit runners,46.102162260730765
796,2009-03-27 07:14:09,less fit and older,96.66844907016349
797,2009-03-15 11:40:54,young fit runners,30.73650244458208
798,2009-03-04 09:49:56,less fit and older,42.95331891658154
799,2009-03-05 16:44:57,young fit runners,8.03512608495004
800,2009-03-04 17:20:33,young fit runners,43.69130477270863
801,2009-03-30 01:24:48,young fit runners,39.153083558309085
802,2009-03-17 08:20:31,less fit and older,63.31219464786329
803,2009-03-24 09:32:52,young fit runners,68.47989009104279
804,2009-03-10 13:49:45,less fit and older,42.06546215134039
805,2009-03-14 17:04:13,young fit runners,57.06784732687379
806,2009-03-17 01:43:14,young fit runners,40.58678303555558
807,2009-03-28 16:43:59,young fit runners,45.931581726235585
808,2009-03-04 10:41:05,young fit runners,85.37387791212768
809,2009-03-11 22:30:30,less fit and older,69.9848099779368
810,2009-03-19 09:04:36,young fit runners,12.618400067818026
811,2009-03-28 05:16:20,less fit and older,43.88940654360767
812,2009-03-11 19:18:23,less fit and older,85.33452592027658
813,2009-03-21 06:21:20,less fit and older,20.670530186533533
814,2009-03-28 18:54:37,young fit runners,39.4007454505538
815,2009-03-28 12:55:08,young fit runners,22.10750507720489
816,2009-03-31 18:32:17,young fit runners,84.8315774051282
817,2009-03-24 20:20:42,less fit and older,1.3218638161913487
818,2009-03-11 10:53:35,young fit runners,74.8824736875304
819,2009-03-11 02:07:43,young fit runners,89.30126567577038
820,2009-03-26 17:40:42,less fit and older,14.975610885762302
821,2009-03-19 18:59:25,young fit runners,81.33343934797107
822,2009-03-04 03:19:33,less fit and older,30.074755289581468
823,2009-03-02 22:48:58,young fit runners,73.41438110707392
824,2009-03-31 07:50:43,young fit runners,27.162818524353916
825,2009-03-20 11:41:14,less fit and older,5.3152006778569465
826,2009-03-27 23:42:27,less fit and older,83.70810046222692
827,2009-03-21 21:30:58,less fit and older,84.76685272799615
828,2009-03-19 04:05:14,less fit and older,0.7907728437791417
829,2009-03-09 23:19:05,young fit runners,47.11678160071416
830,2009-03-01 03:45:19,young fit runners,83.276168565296
831,2009-03-07 18:27:36,young fit runners,54.87211245093366
832,2009-03-22 00:57:47,less fit and older,60.19939873455286
833,2009-03-06 01:01:43,less fit and older,73.09884633234412
834,2009-03-24 16:47:39,less fit and older,14.933790207465014
835,2009-03-30 07:28:40,less fit and older,56.67100214901364
836,2009-03-14 04:52:33,young fit runners,66.02786195754113
837,2009-03-01 15:37:00,less fit and older,62.83287451845465
838,2009-03-21 20:10:31,young fit runners,48.22939630867845
839,2009-03-18 18:05:24,young fit runners,9.21599953028922
840,2009-03-21 22:48:38,young fit runners,65.44312326865075
841,2009-03-14 03:36:34,less fit and older,93.78696727744355
842,2009-03-28 01:41:20,young fit runners,83.54757429544424
843,2009-03-06 01:36:48,less fit and older,62.41056239589938
844,2009-03-22 16:34:08,less fit and older,33.94583317922258
845,2009-03-10 01:40:24,young fit runners,15.46940682370045
846,2009-03-21 23:06:19,young fit runners,54.91751573534096
847,2009-03-21 21:22:26,less fit and older,16.556176039159208
848,2009-03-10 07:44:00,young fit runners,44.555284801737116
849,2009-03-17 22:16:18,less fit and older,35.24321686261649
850,2009-03-18 15:51:41,less fit and older,64.7588123669963
851,2009-03-13 18:01:29,less fit and older,74.6934105120065
852,2009-03-20 03:29:35,less fit and older,13.774565146376416
853,2009-03-29 16:53:05,less fit and older,0.05635652019411186
854,2009-03-15 05:16:23,less fit and older,54.09740733758629
855,2009-03-09 14:04:13,less fit and older,12.703253958342097
856,2009-03-24 11:02:46,less fit and older,88.74233000427402
857,2009-03-09 12:23:25,less fit and older,86.42380867605367
858,2009-03-26 15:49:57,young fit runners,42.54189124390179
859,2009-03-18 05:25:59,less fit and older,23.587395096919707
860,2009-03-09 01:26:43,young fit runners,9.226692198155718
861,2009-03-28 07:33:17,young fit runners,81.10041300270005
862,2009-03-11 00:35:27,young fit runners,19.288288741949078
863,2009-03-26 20:43:07,less fit and older,65.77378810122767
864,2009-03-26 01:48:24,less fit and older,27.26518836264411
865,2009-03-07 03:49:57,young fit runners,74.6225222948166
866,2009-03-04 20:49:51,young fit runners,25.640315551093163
867,2009-03-03 03:47:26,less fit and older,12.904596185627815
868,2009-03-02 14:10:51,young fit runners,2.5670131822823183
869,2009-03-03 12:59:22,less fit and older,15.513233617990608
870,2009-03-30 08:45:03,young fit runners,35.31896440741169
871,2009-03-21 01:14:43,less fit and older,55.96381739199351
872,2009-03-24 21:47:24,young fit runners,42.977827675879645
873,2009-03-30 11:39:14,young fit runners,75.71416955002516
874,2009-03-02 16:00:31,young fit runners,60.66270067193986
875,2009-03-04 06:44:15,less fit and older,37.7842314896494
876,2009-03-08 09:44:40,less fit and older,38.561990389410624
877,2009-03-12 08:36:17,young fit runners,65.67129985540939
878,2009-03-24 14:32:00,less fit and older,65.99000459845863
879,2009-03-28 16:45:12,less fit and older,7.398673599199112
880,2009-03-14 01:04:13,less fit and older,55.069550820744354
881,2009-03-08 03:14:47,young fit runners,55.81948672306921
882,2009-03-27 11:56:26,young fit runners,17.27984507149146
883,2009-03-15 05:40:08,young fit runners,57.53901046415313
884,2009-03-24 07:06:30,young fit runners,40.700125297577664
885,2009-03-15 12:02:11,less fit and older,82.02099006557137
886,2009-03-10 18:34:39,less fit and older,61.06176409383617
887,2009-03-22 23:02:55,young fit runners,58.475544267886214
888,2009-03-24 16:28:23,young fit runners,80.20935878231118
889,2009-03-17 20:29:16,less fit and older,71.4480460587023
890,2009-03-09 01:59:46,young fit runners,18.38778988738006
891,2009-03-18 19:28:04,young fit runners,25.176429659911058
892,2009-03-24 18:28:32,young fit runners,44.46357731115078
893,2009-03-04 17:01:25,young fit runners,52.11844688615077
894,2009-03-15 19:04:11,less fit and older,37.603791653606464
895,2009-03-12 05:20:30,young fit runners,55.73912744288682
896,2009-03-11 05:00:11,less fit and older,77.88441642668582
897,2009-03-31 05:12:01,less fit and older,3.2051400965555144
898,2009-03-11 01:33:11,less fit and older,25.59668139281839
899,2009-03-16 12:04:49,less fit and older,12.977897284189787
900,2009-03-29 16:59:43,less fit and older,49.359558531710036
901,2009-03-31 07:51:00,less fit and older,59.27123523604213
902,2009-03-29 17:49:33,less fit and older,44.50695639719902
903,2009-03-07 20:14:38,young fit runners,34.16186610326937
904,2009-03-21 17:26:09,less fit and older,53.562333764643064
905,2009-03-17 02:41:45,young fit runners,26.37124862910123
906,2009-03-30 23:28:32,less fit and older,88.71317311839503
907,2009-03-24 19:00:48,young fit runners,12.707911853869069
908,2009-03-15 11:18:52,young fit runners,92.96210706832466
909,2009-03-21 03:26:11,young fit runners,48.588881027088725
910,2009-03-14 04:14:40,less fit and older,90.22890787031673
911,2009-03-23 22:02:39,less fit and older,42.99600737292016
912,2009-03-03 11:19:51,less fit and older,23.55227074219217
913,2009-03-08 04:29:09,less fit and older,96.56323656767788
914,2009-03-21 20:23:54,less fit and older,28.95967143210736
915,2009-03-01 06:54:54,less fit and older,1.2332178656739634
916,2009-03-17 01:24:42,young fit runners,35.83298448728777
917,2009-03-19 10:48:22,less fit and older,71.58956497817015
918,2009-03-29 07:00:56,young fit runners,77.98229489391014
919,2009-03-01 15:53:59,less fit and older,71.68236539744962
920,2009-03-28 13:01:49,young fit runners,77.55165513468388
921,2009-03-23 20:25:07,young fit runners,47.996298462183326
922,2009-03-04 15:30:43,young fit runners,45.91138854891608
923,2009-03-06 15:16:28,less fit and older,68.41751459657584
924,2009-03-03 00:31:06,young fit runners,36.876779243680545
925,2009-03-19 12:20:05,young fit runners,72.01469754478877
926,2009-03-11 08:36:23,less fit and older,89.42790163655279
927,2009-03-20 22:55:54,young fit runners,84.35553245930751
928,2009-03-14 23:05:14,less fit and older,66.12033168845322
929,2009-03-15 16:48:33,young fit runners,23.53786319394864
930,2009-03-24 05:23:31,young fit runners,78.20734489680883
931,2009-03-09 09:08:33,less fit and older,78.95660917527955
932,2009-03-22 02:42:34,young fit runners,77.44445183016732
933,2009-03-11 01:46:30,young fit runners,40.61565802923444
934,2009-03-25 16:10:39,less fit and older,41.6942035477725
935,2009-03-14 21:29:53,young fit runners,71.71012487785035
936,2009-03-15 19:59:29,young fit runners,0.2865245071186351
937,2009-03-09 11:15:44,young fit runners,85.9698957710665
938,2009-03-07 08:06:53,less fit and older,25.340152811933592
939,2009-03-19 05:32:52,young fit runners,16.33397153205125
940,2009-03-09 00:12:30,less fit and older,73.08311523953334
941,2009-03-01 06:29:56,young fit runners,21.31585241451086
942,2009-03-01 21:21:18,young fit runners,81.11307972820893
943,2009-03-22 07:29:35,less fit and older,82.08725950779156
944,2009-03-20 11:28:12,young fit runners,54.42352486628735
945,2009-03-25 01:35:44,less fit and older,64.50920213782896
946,2009-03-04 21:14:26,less fit and older,24.990256518489197
947,2009-03-27 05:07:35,less fit and older,92.1290933351095
948,2009-03-17 04:38:40,young fit runners,79.4325170301831
949,2009-03-10 22:26:13,young fit runners,47.32412853422729
950,2009-03-17 18:49:29,young fit runners,33.81661890384885
951,2009-03-11 05:56:20,young fit runners,56.42244629944305
952,2009-03-24 02:54:29,young fit runners,23.193946777871343
953,2009-03-23 04:20:22,young fit runners,52.127623905311324
954,2009-03-16 19:21:26,young fit runners,39.52889062092931
955,2009-03-20 13:15:44,less fit and older,20.70058110123695
956,2009-03-14 14:44:12,less fit and older,65.54499822013096
957,2009-03-16 05:09:38,young fit runners,65.54552552891865
958,2009-03-01 08:07:46,less fit and older,34.74231182451113
959,2009-03-01 07:32:52,young fit runners,93.4992776613241
960,2009-03-12 01:21:45,young fit runners,58.03132093381143
961,2009-03-06 18:19:13,less fit and older,77.74459701152888
962,2009-03-31 03:05:16,less fit and older,96.86982766021025
